elevation,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
601.8241206,SAU,Saudi Arabia,SAU.3_1,Al Hudud ash Shamaliyah,Region
581.9496403,AFG,Afghanistan,AFG.23_1,Nimroz,Province
735.0581818,CHN,China,CHN.3_1,Chongqing,Municipality
232.0666667,JPN,Japan,JPN.18_1,Kagoshima,Prefecture
1188.257261,MAR,Morocco,MAR.12_1,Souss - Massa - Draâ,Region
737,JOR,Jordan,JOR.2_1,Amman,Province
6.954545455,IRQ,Iraq,IRQ.11_1,Dhi-Qar,Province
1327.410423,IRN,Iran,IRN.13_1,Kerman,Province
978.0219298,PAK,Pakistan,PAK.2_1,Baluchistan,Province
1627.159601,MEX,Mexico,MEX.6_1,Chihuahua,State
317.4693878,ISR,Israel,ISR.2_1,HaDarom,District
397,ISR,Israel,ISR.6_1,Jerusalem,District
419,JOR,Jordan,JOR.9_1,Madaba,Province
4.391304348,CHN,China,CHN.24_1,Shanghai,Municipality
110.576779,EGY,Egypt,EGY.24_1,Matrouh,Governorate
1.846153846,EGY,Egypt,EGY.23_1,Kafr ash Shaykh,Governorate
775.4641026,SAU,Saudi Arabia,SAU.4_1,Al Jawf,Region
211.7849462,IRQ,Iraq,IRQ.3_1,Al-Muthannia,Province
1543.363636,IRN,Iran,IRN.7_1,Fars,Province
333.7987243,DZA,Algeria,DZA.1_1,Adrar,Province
203.2068966,LBY,Libya,LBY.19_1,Surt,District
38.02631579,EGY,Egypt,EGY.3_1,Al Buhayrah,Governorate
3.916666667,EGY,Egypt,EGY.1_1,Ad Daqahliyah,Governorate
1.25,EGY,Egypt,EGY.21_1,Dumyat,Governorate
620.2857143,JOR,Jordan,JOR.7_1,Karak,Province
1537.893617,IRN,Iran,IRN.16_1,Kohgiluyeh and Buyer Ahmad,Province
929.185567,IRN,Iran,IRN.26_1,Sistan and Baluchestan,Province
2227.783333,IND,India,IND.35_1,Uttarakhand,State
0.8,EGY,Egypt,EGY.20_1,Bur Sa`id,Governorate
335.4269663,EGY,Egypt,EGY.26_1,Shamal Sina',Governorate
886.5229358,JOR,Jordan,JOR.8_1,Ma`an,Province
44.04918033,IRQ,Iraq,IRQ.2_1,Al-Basrah,Province
115.7142857,LBY,Libya,LBY.9_1,Al Wahat,District
36,EGY,Egypt,EGY.6_1,Al Iskandariyah,Governorate
7.166666667,EGY,Egypt,EGY.5_1,Al Gharbiyah,Governorate
24.68421053,EGY,Egypt,EGY.16_1,Ash Sharqiyah,Governorate
300.1314286,CHN,China,CHN.31_1,Zhejiang,Province
23.93983402,USA,United States,USA.10_1,Florida,State
84.64705882,EGY,Egypt,EGY.7_1,Al Isma`iliyah,Governorate
640.5714286,JOR,Jordan,JOR.11_1,Tafilah,Province
344,IND,India,IND.6_1,Chandigarh,Union Territory
236.6308725,IND,India,IND.12_1,Haryana,State
17,EGY,Egypt,EGY.9_1,Al Minufiyah,Governorate
752.7826087,JOR,Jordan,JOR.3_1,Aqaba,Province
704.0677789,DZA,Algeria,DZA.22_1,Illizi,Province
26.33333333,EGY,Egypt,EGY.12_1,Al Qalyubiyah,Governorate
2772.5,NPL,Nepal,NPL.4_1,Mid-Western,Development Region
516.0776256,MAR,Morocco,MAR.6_1,Guelmim - Es-Semara,Region
205.9918699,EGY,Egypt,EGY.8_1,Al Jizah,Governorate
347.6944444,EGY,Egypt,EGY.15_1,As Suways,Governorate
153.1154822,IND,India,IND.34_1,Uttar Pradesh,State
248.2857143,EGY,Egypt,EGY.11_1,Al Qahirah,Governorate
127.1904762,KWT,Kuwait,KWT.3_1,Al Jahrah,Province
312.5769231,IRN,Iran,IRN.3_1,Bushehr,Province
279.0465533,IND,India,IND.29_1,Rajasthan,State
1899.382353,NPL,Nepal,NPL.3_1,Far-Western,Development Region
355.2917271,CHN,China,CHN.14_1,Hunan,Province
685.6122449,EGY,Egypt,EGY.22_1,Janub Sina',Governorate
247.5,CHN,China,CHN.16_1,Jiangxi,Province
1090.295276,MEX,Mexico,MEX.7_1,Coahuila,State
446.1676083,DZA,Algeria,DZA.44_1,Tindouf,Province
663.3742138,DZA,Algeria,DZA.41_1,Tamanghasset,Province
43.57142857,EGY,Egypt,EGY.4_1,Al Fayyum,Governorate
521.1103896,LBY,Libya,LBY.22_1,Wadi ash Shati',District
451.3297003,LBY,Libya,LBY.5_1,Al Jufrah,District
2026.003717,IND,India,IND.3_1,Arunachal Pradesh,State
204.6129032,EGY,Egypt,EGY.19_1,Bani Suwayf,Governorate
37,KWT,Kuwait,KWT.2_1,Al Farwaniyah,Province
38,KWT,Kuwait,KWT.6_1,Mubarak Al-Kabeer,Province
2343,NPL,Nepal,NPL.5_1,West,Development Region
574.2727273,ESP,Spain,ESP.14_1,Islas Canarias,Autonomous Community
418.429003,EGY,Egypt,EGY.2_1,Al Bahr al Ahmar,Governorate
221.13626,SAU,Saudi Arabia,SAU.8_1,Ash Sharqiyah,Region
107.1428571,KWT,Kuwait,KWT.1_1,Al Ahmadi,Province
1886.651294,CHN,China,CHN.30_1,Yunnan,Province
1104.380623,CHN,China,CHN.8_1,Guizhou,Province
789.7234043,SAU,Saudi Arabia,SAU.13_1,Tabuk,Region
565.6438356,IRN,Iran,IRN.11_1,Hormozgan,Province
222.4951456,EGY,Egypt,EGY.10_1,Al Minya,Governorate
903.3778338,SAU,Saudi Arabia,SAU.9_1,Ha'il,Region
217,IND,India,IND.25_1,NCT of Delhi,Union Territory
69.01746725,PAK,Pakistan,PAK.8_1,Sind,Province
1043.214789,MMR,Myanmar,MMR.4_1,Kachin,State
1262.116279,NPL,Nepal,NPL.1_1,Central,Development Region
477.3879093,CHN,China,CHN.4_1,Fujian,Province
110.2631579,MAR,Morocco,MAR.7_1,Laâyoune - Boujdour - Sakia El Hamra,Region
1855.223404,NPL,Nepal,NPL.2_1,East,Development Region
3509.130435,IND,India,IND.30_1,Sikkim,State
4585.888889,BTN,Bhutan,BTN.4_1,Gasa,District
246.512605,MEX,Mexico,MEX.2_1,Baja California Sur,State
4013.285714,BTN,Bhutan,BTN.14_1,Thimphu,District
3305.076923,BTN,Bhutan,BTN.18_1,Wangduephodrang,District
3849.3,BTN,Bhutan,BTN.1_1,Bumthang,District
3175.285714,BTN,Bhutan,BTN.6_1,Lhuentse,District
3200,BTN,Bhutan,BTN.19_1,Yangtse,District
173.3807692,IND,India,IND.4_1,Assam,State
653.5058824,LBY,Libya,LBY.14_1,Ghat,District
462.9482759,LBY,Libya,LBY.18_1,Sabha,District
348.2727273,EGY,Egypt,EGY.18_1,Asyut,Governorate
2589.25,BTN,Bhutan,BTN.10_1,Punakha,District
861.7238095,MEX,Mexico,MEX.19_1,Nuevo León,State
341.0748031,MEX,Mexico,MEX.28_1,Tamaulipas,State
150.8989899,ESH,Western Sahara,ESH.3_1,Laayoune,Province
380.3835616,ESH,Western Sahara,ESH.2_1,Es Semara,Province
361.5218341,EGY,Egypt,EGY.14_1,Al Wadi al Jadid,Governorate
3108,BTN,Bhutan,BTN.5_1,Haa,District
3482.75,BTN,Bhutan,BTN.8_1,Paro,District
2656.2,BTN,Bhutan,BTN.16_1,Trongsa,District
717.2971619,SAU,Saudi Arabia,SAU.7_1,Ar Riyad,Region
84.65695793,IND,India,IND.5_1,Bihar,State
2002.571429,BTN,Bhutan,BTN.7_1,Monggar,District
2555.625,BTN,Bhutan,BTN.15_1,Trashigang,District
587.1296296,LBY,Libya,LBY.21_1,Wadi al Hayat,District
345.9714286,EGY,Egypt,EGY.27_1,Suhaj,Governorate
869.0604752,SAU,Saudi Arabia,SAU.5_1,Al Madinah,Region
763.0677966,SAU,Saudi Arabia,SAU.6_1,Al Quassim,Region
1497,BTN,Bhutan,BTN.12_1,Samtse,District
2140,BTN,Bhutan,BTN.2_1,Chhukha,District
1724.333333,BTN,Bhutan,BTN.3_1,Dagana,District
1544.857143,BTN,Bhutan,BTN.20_1,Zhemgang,District
404.8279221,MMR,Myanmar,MMR.12_1,Sagaing,Division
323.4587814,MRT,Mauritania,MRT.12_1,Tiris Zemmour,Region
93.96654275,IND,India,IND.36_1,West Bengal,State
1453.666667,BTN,Bhutan,BTN.17_1,Tsirang,District
1076.333333,BTN,Bhutan,BTN.13_1,Sarpang,District
1138.666667,BTN,Bhutan,BTN.9_1,Pemagatshel,District
1091,BTN,Bhutan,BTN.11_1,Samdrupjongkhar,District
323.5317919,MEX,Mexico,MEX.25_1,Sinaloa,State
4.5,BHS,Bahamas,BHS.22_1,North Abaco,District
575.9907085,LBY,Libya,LBY.16_1,Murzuq,District
476.8846715,LBY,Libya,LBY.6_1,Al Kufrah,District
970.1034483,IND,India,IND.24_1,Nagaland,State
1881.526448,MEX,Mexico,MEX.10_1,Durango,State
3.666666667,BHS,Bahamas,BHS.32_1,West Grand Bahama,District
1,BHS,Bahamas,BHS.11_1,East Grand Bahama,District
423.5081967,IND,India,IND.19_1,Madhya Pradesh,State
87.16666667,JPN,Japan,JPN.32_1,Okinawa,Prefecture
2,BHS,Bahamas,BHS.6_1,Central Abaco,District
259.255814,EGY,Egypt,EGY.25_1,Qina,Governorate
39.98148148,BGD,Bangladesh,BGD.6_1,Rangpur,Division
220.5724638,ESH,Western Sahara,ESH.1_1,Boujdour,Province
396.981457,CHN,China,CHN.7_1,Guangxi,Autonomous Region
7,BHS,Bahamas,BHS.28_1,South Abaco,District
21.5,BHR,Bahrain,BHR.5_1,Southern,Governorate
14.5,QAT,Qatar,QAT.6_1,Madinat ash Shamal,Municipality
669,OMN,Oman,OMN.10_1,Musandam,Province
20.25,QAT,Qatar,QAT.3_1,Al Khor,Municipality
276.875,ARE,United Arab Emirates,ARE.5_1,Ras Al-Khaimah,Emirate
668.1549296,IND,India,IND.22_1,Meghalaya,State
7,BHS,Bahamas,BHS.3_1,Biminis,District
33.15,QAT,Qatar,QAT.5_1,Ar Rayyan,Municipality
169,EGY,Egypt,EGY.13_1,Al Uqsur,Governorate
18,QAT,Qatar,QAT.2_1,Al Daayen,Municipality
40,ARE,United Arab Emirates,ARE.7_1,Umm al-Qaywayn,Emirate
334.4,ARE,United Arab Emirates,ARE.4_1,Fujairah,Emirate
15,BHS,Bahamas,BHS.24_1,North Eleuthera,District
19,QAT,Qatar,QAT.7_1,Umm Salal,Municipality
26,ARE,United Arab Emirates,ARE.2_1,Ajman,Emirate
989.9558824,IND,India,IND.21_1,Manipur,State
220.0338078,CHN,China,CHN.6_1,Guangdong,Province
257.3350254,EGY,Egypt,EGY.17_1,Aswan,Governorate
10,QAT,Qatar,QAT.1_1,Ad Dawhah,Municipality
116.9230769,ARE,United Arab Emirates,ARE.3_1,Dubai,Emirate
155.5714286,ARE,United Arab Emirates,ARE.6_1,Sharjah,Emirate
360.5465116,IND,India,IND.15_1,Jharkhand,State
18.38333333,BGD,Bangladesh,BGD.5_1,Rajshahi,Division
11.54166667,BGD,Bangladesh,BGD.3_1,Dhaka,Division
384,TWN,Taiwan,TWN.3_1,New Taipei,Special Municipality
2040.331967,MEX,Mexico,MEX.32_1,Zacatecas,State
5.222222222,BHS,Bahamas,BHS.23_1,North Andros,District
22,QAT,Qatar,QAT.4_1,Al Wakrah,Municipality
20.04761905,BGD,Bangladesh,BGD.7_1,Sylhet,Division
841.1627907,TWN,Taiwan,TWN.7_1,Taiwan,Province
168,TWN,Taiwan,TWN.6_1,Taipei,Special Municipality
293.404079,MLI,Mali,MLI.9_1,Timbuktu,Region
439.0714286,OMN,Oman,OMN.4_1,Al Buraymi,Region
9,BHS,Bahamas,BHS.30_1,South Eleuthera,District
104.4188482,ARE,United Arab Emirates,ARE.1_1,Abu Dhabi,Emirate
268.4782609,OMN,Oman,OMN.2_1,Al Batinah North,Region
85.65180103,IND,India,IND.11_1,Gujarat,State
1506.436548,MEX,Mexico,MEX.24_1,San Luis Potosí,State
4,BHS,Bahamas,BHS.7_1,Central Andros,District
217.872818,ESH,Western Sahara,ESH.4_1,Oued el Dahab,Province
94.55882353,IND,India,IND.33_1,Tripura,State
616.0147059,IND,India,IND.23_1,Mizoram,State
4,BHS,Bahamas,BHS.18_1,Mangrove Cay,District
981.1666667,TWN,Taiwan,TWN.4_1,Taichung,Special Municipality
4.2,BHS,Bahamas,BHS.29_1,South Andros,District
328.3931133,MRT,Mauritania,MRT.1_1,Adrar,Region
287.9021739,OMN,Oman,OMN.5_1,Al Dhahira,Region
8.542857143,BGD,Bangladesh,BGD.4_1,Khulna,Division
72.28431373,BGD,Bangladesh,BGD.2_1,Chittagong,Division
984.9979757,MMR,Myanmar,MMR.13_1,Shan,State
816.0642202,SAU,Saudi Arabia,SAU.11_1,Makkah,Region
435.4349882,IND,India,IND.7_1,Chhattisgarh,State
998.0521739,MMR,Myanmar,MMR.3_1,Chin,State
387,OMN,Oman,OMN.3_1,Al Batinah South,Region
6,BHS,Bahamas,BHS.12_1,Exuma,District
475.8571429,OMN,Oman,OMN.11_1,Muscat,Province
339.990991,MMR,Myanmar,MMR.8_1,Mandalay,Division
545.7294361,NER,Niger,NER.1_1,Agadez,Department
450.1287129,OMN,Oman,OMN.1_1,Ad Dakhliyah,Region
887.7,TWN,Taiwan,TWN.2_1,Kaohsiung,Special Municipality
923.0802005,TCD,Chad,TCD.21_1,Tibesti,Region
732.48,VNM,Vietnam,VNM.26_1,Hà Giang,Province
44.42857143,TWN,Taiwan,TWN.5_1,Tainan,Special Municipality
67.66666667,CUB,Cuba,CUB.4_1,Ciudad de la Habana,Province
72.36363636,CUB,Cuba,CUB.12_1,Mayabeque,Province
27.85365854,CUB,Cuba,CUB.11_1,Matanzas,Province
99.22222222,CUB,Cuba,CUB.16_1,Villa Clara,Province
6,BHS,Bahamas,BHS.10_1,Crooked Island,District
501.1642012,SDN,Sudan,SDN.11_1,Red Sea,State
780.3488372,MEX,Mexico,MEX.18_1,Nayarit,State
72.88235294,CUB,Cuba,CUB.13_1,Pinar del Río,Province
60.14285714,CUB,Cuba,CUB.9_1,La Habana,Province
296.2321117,MRT,Mauritania,MRT.7_1,Hodh ech Chargui,Region
308.9220779,OMN,Oman,OMN.7_1,Ash Sharqiyah North,Region
6.088235294,BGD,Bangladesh,BGD.1_1,Barisal,Division
620.6666667,VNM,Vietnam,VNM.14_1,Cao Bằng,Province
125.3333333,OMN,Oman,OMN.8_1,Ash Sharqiyah South,Region
1037.071429,VNM,Vietnam,VNM.36_1,Lai Châu,Province
836.6,VNM,Vietnam,VNM.38_1,Lào Cai,Province
1441.368201,MEX,Mexico,MEX.14_1,Jalisco,State
264.6569343,MMR,Myanmar,MMR.7_1,Magway,Division
263.75,VNM,Vietnam,VNM.60_1,Tuyên Quang,Province
498.8666667,VNM,Vietnam,VNM.4_1,Bắc Kạn,Province
281.2769953,MEX,Mexico,MEX.30_1,Veracruz,State
118.1666667,CUB,Cuba,CUB.3_1,Cienfuegos,Province
107.7142857,CUB,Cuba,CUB.14_1,Sancti Spíritus,Province
32.86956522,CUB,Cuba,CUB.2_1,Ciego de Ávila,Province
7,BHS,Bahamas,BHS.19_1,Mayaguana,District
304.5653061,IND,India,IND.26_1,Odisha,State
936.5416667,LAO,Laos,LAO.10_1,Phôngsali,Province
887.7,VNM,Vietnam,VNM.20_1,Điện Biên,Province
347.3076923,VNM,Vietnam,VNM.35_1,Lạng Sơn,Province
75,HKG,Hong Kong,HKG.14_1,Tuen Mun,District
142,HKG,Hong Kong,HKG.18_1,Yuen Long,District
142,HKG,Hong Kong,HKG.12_1,Tai Po,District
2036.75,MEX,Mexico,MEX.1_1,Aguascalientes,State
180,HKG,Hong Kong,HKG.3_1,Islands,District
94,HKG,Hong Kong,HKG.2_1,Eastern,District
963.5833333,USA,United States,USA.12_1,Hawaii,State
49.04,CUB,Cuba,CUB.1_1,Camagüey,Province
399.2344707,SDN,Sudan,SDN.10_1,Northern,State
680.7,VNM,Vietnam,VNM.63_1,Yên Bái,Province
16.75,CUB,Cuba,CUB.8_1,Isla de la Juventud,Province
508.9111675,TCD,Chad,TCD.3_1,Borkou,Region
401.0258398,SDN,Sudan,SDN.12_1,River Nile,State
105.4832536,OMN,Oman,OMN.6_1,Al Wusta,Region
434.5204617,IND,India,IND.20_1,Maharashtra,State
837.326087,VNM,Vietnam,VNM.52_1,Sơn La,Province
180.1666667,VNM,Vietnam,VNM.56_1,Thái Nguyên,Province
1990.050505,MEX,Mexico,MEX.11_1,Guanajuato,State
6,TCA,Turks and Caicos Islands,TCA.2_1,Middle Caicos,District
5,TCA,Turks and Caicos Islands,TCA.6_1,South Caicos and East Caicos,District
452.4853933,MLI,Mali,MLI.4_1,Kidal,Region
1824.810811,MEX,Mexico,MEX.22_1,Querétaro,State
26.48717949,MEX,Mexico,MEX.31_1,Yucatán,State
33.8880597,MEX,Mexico,MEX.23_1,Quintana Roo,State
147.5,VNM,Vietnam,VNM.44_1,Phú Thọ,Province
112.8571429,VNM,Vietnam,VNM.3_1,Bắc Giang,Province
170.8333333,VNM,Vietnam,VNM.49_1,Quảng Ninh,Province
41.61904762,CUB,Cuba,CUB.10_1,Las Tunas,Province
228.447619,MMR,Myanmar,MMR.11_1,Rakhine,State
904.9,LAO,Laos,LAO.7_1,Louang Namtha,Province
72.66666667,VNM,Vietnam,VNM.62_1,Vĩnh Phúc,Province
1793.132353,MEX,Mexico,MEX.13_1,Hidalgo,State
4.75,BHS,Bahamas,BHS.16_1,Inagua,District
65.28846154,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou,Region
22.45454545,VNM,Vietnam,VNM.27_1,Hà Nội,City
117.3076923,CUB,Cuba,CUB.7_1,Holguín,Province
86.3006993,MRT,Mauritania,MRT.9_1,Inchiri,Region
857.9459459,LAO,Laos,LAO.9_1,Oudômxai,Province
812.5230769,LAO,Laos,LAO.8_1,Louangphrabang,Province
321.3529412,VNM,Vietnam,VNM.30_1,Hoà Bình,Province
6,VNM,Vietnam,VNM.5_1,Bắc Ninh,Province
5.8,VNM,Vietnam,VNM.22_1,Hải Dương,Province
556.638484,TCD,Chad,TCD.6_1,Ennedi Ouest,Region
1365.700422,SAU,Saudi Arabia,SAU.1_1,`Asir,Region
303.0325,OMN,Oman,OMN.9_1,Dhofar,Province
1013.660377,LAO,Laos,LAO.5_1,Houaphan,Province
5.666666667,VNM,Vietnam,VNM.31_1,Hưng Yên,Province
4.5,VNM,Vietnam,VNM.23_1,Hải Phòng,City
1731.247619,MEX,Mexico,MEX.21_1,Puebla,State
100.4469274,MEX,Mexico,MEX.4_1,Campeche,State
170.4666667,CUB,Cuba,CUB.5_1,Granma,Province
686,LAO,Laos,LAO.2_1,Bokeo,Province
278.6,CUB,Cuba,CUB.15_1,Santiago de Cuba,Province
1210.40625,SAU,Saudi Arabia,SAU.2_1,Al Bahah,Region
267.5294118,VNM,Vietnam,VNM.57_1,Thanh Hóa,Province
19.33333333,VNM,Vietnam,VNM.28_1,Hà Nam,Province
2.333333333,VNM,Vietnam,VNM.55_1,Thái Bình,Province
310.5238095,CUB,Cuba,CUB.6_1,Guantánamo,Province
597.0294118,THA,Thailand,THA.11_1,Chiang Rai,Province
2.833333333,VNM,Vietnam,VNM.40_1,Nam Định,Province
1333.86413,MEX,Mexico,MEX.16_1,Michoacán,State
2341.986301,MEX,Mexico,MEX.15_1,México,State
105,IND,India,IND.8_1,Dadra and Nagar Haveli,Union Territory
35.33333333,VNM,Vietnam,VNM.42_1,Ninh Bình,Province
824.6008584,TCD,Chad,TCD.5_1,Ennedi Est,Region
809.5,THA,Thailand,THA.10_1,Chiang Mai,Province
192.375,CHN,China,CHN.9_1,Hainan,Province
271,HTI,Haiti,HTI.6_1,Nord-Ouest,Department
730.530083,SDN,Sudan,SDN.8_1,North Darfur,State
1129.026316,LAO,Laos,LAO.18_1,Xiangkhoang,Province
422.3653846,VNM,Vietnam,VNM.41_1,Nghệ An,Province
25,CYM,Cayman Islands,CYM.2_1,Cayman Brac,District
366.8823529,HTI,Haiti,HTI.3_1,L'Artibonite,Department
343.8333333,HTI,Haiti,HTI.7_1,Nord,Department
98.4,DOM,Dominican Republic,DOM.17_1,Monte Cristi,Province
224.6666667,DOM,Dominican Republic,DOM.21_1,Puerto Plata,Province
336.2793296,IND,India,IND.32_1,Telangana,State
139,MMR,Myanmar,MMR.10_1,Naypyitaw,Union territory
684.4117647,MMR,Myanmar,MMR.5_1,Kayah,State
772.0810811,THA,Thailand,THA.23_1,Mae Hong Son,Province
643.5882353,LAO,Laos,LAO.15_1,Xaignabouri,Province
2588,MEX,Mexico,MEX.29_1,Tlaxcala,State
277,HTI,Haiti,HTI.5_1,Nord-Est,Department
228,DOM,Dominican Republic,DOM.4_1,Dajabón,Province
157.5,DOM,Dominican Republic,DOM.32_1,Valverde,Province
787.2857143,DOM,Dominican Republic,DOM.30_1,Santiago,Province
246.6666667,DOM,Dominican Republic,DOM.8_1,Espaillat,Province
73.25,DOM,Dominican Republic,DOM.15_1,María Trinidad Sánchez,Province
332.3964912,MRT,Mauritania,MRT.11_1,Tagant,Region
533.4210526,THA,Thailand,THA.41_1,Phayao,Province
590.5,THA,Thailand,THA.32_1,Nan,Province
506.1176471,MEX,Mexico,MEX.8_1,Colima,State
2593,MEX,Mexico,MEX.9_1,Distrito Federal,Federal District
583.4,DOM,Dominican Republic,DOM.29_1,Santiago Rodríguez,Province
367,DOM,Dominican Republic,DOM.22_1,Salcedo,Province
174.4,DOM,Dominican Republic,DOM.6_1,Duarte,Province
914.4117647,SAU,Saudi Arabia,SAU.12_1,Najran,Region
151.8151261,MMR,Myanmar,MMR.2_1,Bago,Division
377.8191489,MMR,Myanmar,MMR.6_1,Kayin,State
517.1818182,HTI,Haiti,HTI.1_1,Centre,Department
642.25,DOM,Dominican Republic,DOM.12_1,La Estrelleta,Province
1078.5,DOM,Dominican Republic,DOM.14_1,La Vega,Province
165.6666667,DOM,Dominican Republic,DOM.23_1,Samaná,Province
471.2142857,THA,Thailand,THA.19_1,Lampang,Province
469.2972973,LAO,Laos,LAO.14_1,Vientiane,Province
885.9166667,LAO,Laos,LAO.16_1,Xaisômboun,Special Region|Zone
850.5555556,DOM,Dominican Republic,DOM.26_1,San Juan,Province
302.5,DOM,Dominican Republic,DOM.16_1,Monseñor Nouel,Province
135.4,DOM,Dominican Republic,DOM.28_1,Sánchez Ramírez,Province
144.5,DOM,Dominican Republic,DOM.18_1,Monte Plata,Province
127.8,DOM,Dominican Republic,DOM.9_1,Hato Mayor,Province
1358.428571,MEX,Mexico,MEX.17_1,Morelos,State
516,HTI,Haiti,HTI.8_1,Ouest,Department
693.7777778,DOM,Dominican Republic,DOM.1_1,Azua,Province
171.8,DOM,Dominican Republic,DOM.7_1,El Seybo,Province
71.44444444,DOM,Dominican Republic,DOM.11_1,La Altagracia,Province
38.29577465,MRT,Mauritania,MRT.13_1,Trarza,Region
326.3712121,MLI,Mali,MLI.2_1,Gao,Region
767.21611,YEM,Yemen,YEM.12_1,Hadramawt,Governorate
265.4309623,IND,India,IND.2_1,Andhra Pradesh,State
584.1702128,LAO,Laos,LAO.3_1,Bolikhamxai,Province
220.4615385,PHL,Philippines,PHL.18_1,Cagayan,Province
990.5459184,MEX,Mexico,MEX.12_1,Guerrero,State
909.6666667,DOM,Dominican Republic,DOM.25_1,San José de Ocoa,Province
356.6666667,DOM,Dominican Republic,DOM.24_1,San Cristóbal,Province
622.0351759,YEM,Yemen,YEM.7_1,Al Mahrah,Governorate
341.4210526,THA,Thailand,THA.47_1,Phrae,Province
159.85,VNM,Vietnam,VNM.29_1,Hà Tĩnh,Province
1120.083942,MEX,Mexico,MEX.20_1,Oaxaca,State
25.90540541,MEX,Mexico,MEX.27_1,Tabasco,State
472.1428571,HTI,Haiti,HTI.2_1,Grand'Anse,Department
229.75,HTI,Haiti,HTI.4_1,Nippes,Department
558,DOM,Dominican Republic,DOM.10_1,Independencia,Province
447.6,DOM,Dominican Republic,DOM.2_1,Bahoruco,Province
50.75,DOM,Dominican Republic,DOM.31_1,Santo Domingo,Province
47.75,DOM,Dominican Republic,DOM.27_1,San Pedro de Macorís,Province
65,DOM,Dominican Republic,DOM.13_1,La Romana,Province
380.2110092,NER,Niger,NER.6_1,Tahoua,Department
502.1666667,THA,Thailand,THA.20_1,Lamphun,Province
10.5,BLZ,Belize,BLZ.3_1,Corozal,District
225,JAM,Jamaica,JAM.2_1,Hanover,Parish
219.5,JAM,Jamaica,JAM.10_1,Saint James,Parish
394,JAM,Jamaica,JAM.13_1,Trelawny,Parish
500,JAM,Jamaica,JAM.7_1,Saint Ann,Parish
229.9,HTI,Haiti,HTI.10_1,Sud,Department
436,DOM,Dominican Republic,DOM.3_1,Barahona,Province
301.75,DOM,Dominican Republic,DOM.20_1,Peravia,Province
121,PRI,Puerto Rico,PRI.51_1,Moca,Municipality
201,PRI,Puerto Rico,PRI.59_1,Quebradillas,Municipality
155,PRI,Puerto Rico,PRI.7_1,Arecibo,Municipality
135,PRI,Puerto Rico,PRI.9_1,Barceloneta,Municipality
96,PRI,Puerto Rico,PRI.74_1,Vega Baja,Municipality
59,PRI,Puerto Rico,PRI.70_1,Toa Baja,Municipality
39,PRI,Puerto Rico,PRI.65_1,San Juan,Municipality
31,PRI,Puerto Rico,PRI.45_1,Loíza,Municipality
110,VGB,British Virgin Islands,VGB.4_1,Tortola,District
72.08737864,MRT,Mauritania,MRT.3_1,Brakna,Region
44.55882353,MMR,Myanmar,MMR.1_1,Ayeyarwady,Division
174.3846154,THA,Thailand,THA.4_1,Bueng Kan,Province
403.4,PHL,Philippines,PHL.34_1,Ilocos Norte,Province
395.5,PHL,Philippines,PHL.7_1,Apayao,Province
64.875,BLZ,Belize,BLZ.4_1,Orange Walk,District
196.6666667,JAM,Jamaica,JAM.14_1,Westmoreland,Parish
262,JAM,Jamaica,JAM.11_1,Saint Mary,Parish
647.2222222,HTI,Haiti,HTI.9_1,Sud-Est,Department
108,PRI,Puerto Rico,PRI.50_1,Mayagüez,Municipality
372,PRI,Puerto Rico,PRI.43_1,Las Marías,Municipality
462,PRI,Puerto Rico,PRI.72_1,Utuado,Municipality
531,PRI,Puerto Rico,PRI.38_1,Jayuya,Municipality
524,PRI,Puerto Rico,PRI.55_1,Orocovis,Municipality
418,PRI,Puerto Rico,PRI.54_1,Naranjito,Municipality
231,PRI,Puerto Rico,PRI.4_1,Aguas Buenas,Municipality
199,PRI,Puerto Rico,PRI.40_1,Juncos,Municipality
257,PRI,Puerto Rico,PRI.53_1,Naguabo,Municipality
5,MRT,Mauritania,MRT.10_1,Nouakchott,District
183.1160714,MRT,Mauritania,MRT.2_1,Assaba,Region
326.6326531,SAU,Saudi Arabia,SAU.10_1,Jizan,Region
614.9982609,IND,India,IND.16_1,Karnataka,State
323.375,THA,Thailand,THA.75_1,Uttaradit,Province
250.3,LAO,Laos,LAO.13_1,Vientiane [prefecture],Municipality|Prefecture
202.5,THA,Thailand,THA.35_1,Nong Khai,Province
228.5,JAM,Jamaica,JAM.9_1,Saint Elizabeth,Parish
374.5,JAM,Jamaica,JAM.4_1,Manchester,Parish
244.75,JAM,Jamaica,JAM.1_1,Clarendon,Parish
165.75,JAM,Jamaica,JAM.8_1,Saint Catherine,Parish
601,JAM,Jamaica,JAM.6_1,Saint Andrew,Parish
643.5,JAM,Jamaica,JAM.5_1,Portland,Parish
445,DOM,Dominican Republic,DOM.19_1,Pedernales,Province
84,PRI,Puerto Rico,PRI.64_1,San Germán,Municipality
294,PRI,Puerto Rico,PRI.62_1,Sabana Grande,Municipality
423,PRI,Puerto Rico,PRI.57_1,Peñuelas,Municipality
319,PRI,Puerto Rico,PRI.58_1,Ponce,Municipality
262,PRI,Puerto Rico,PRI.22_1,Coamo,Municipality
383,PRI,Puerto Rico,PRI.5_1,Aibonito,Municipality
444,PRI,Puerto Rico,PRI.30_1,Guayama,Municipality
