State_Code,State_Name,State_Type,Country_Code,Country_Name,Alt,Rain,pH,Temp_Min,Temp_Max,Texture,Fertility,Cycle
SVN.3_1,Jugovzhodna Slovenija,Statistical Region,SVN,Slovenia,485.3333333,1296.5,5.7,7.0442903785,16.8914145615,light,moderate,239
HRV.21_1,Zagrebačka,County,HRV,Croatia,201.0,951.8181818,5.8,12.939316795499998,22.4939012045,light,moderate,269
HRV.1_1,Bjelovarska-Bilogorska,County,HRV,Croatia,152.1,840.7,6.5,15.861441244999998,25.384399235,light,moderate,269
HRV.18_1,Viroviticko-Podravska,County,HRV,Croatia,196.1818182,778.8181818,6.5,15.429182620999999,24.653890739,light,moderate,269
SRB.24_1,Zapadno-Bački,District,SRB,Serbia,87.27272727,594.5454545,6.0,14.488489054999999,24.572874504999998,heavy,high,239
KAZ.12_1,South Kazakhstan,Region,KAZ,Kazakhstan,391.8574514,265.2008639,7.458620689655171,1.4862020289999993,14.620266609,light,moderate,22.25
KAZ.14_1,Zhambyl,Region,KAZ,Kazakhstan,527.3188908,231.5805893,7.057894736842105,3.609843345,16.651744055,light,moderate,14.75
HRV.11_1,Osjecko-Baranjska,County,HRV,Croatia,103.6666667,674.6,6.4,14.128750190000002,24.20714355,light,moderate,269
SRB.5_1,Južno-Bački,District,SRB,Serbia,86.05555556,595.6666667,7.9,14.28417823,24.405344409999998,light,moderate,209
SRB.19_1,Srednje-Banatski,District,SRB,Serbia,74.78571429,577.3571429,6.95,14.366943669999998,24.51175713,heavy,moderate,209
ROU.11_1,Buzău,County,ROU,Romania,359.5555556,542.8888889,5.8,12.876326370999998,22.755495949,light,low,209
HRV.6_1,Karlovacka,County,HRV,Croatia,324.5714286,1229.214286,6.4,5.5495460245,15.2842494955,light,moderate,269
HRV.15_1,Sisacko-Moslavacka,County,HRV,Croatia,163.7,971.65,5.7,9.969359045,19.652630975,light,moderate,269
ROU.13_1,Caraș-Severin,County,ROU,Romania,579.7878788,758.9090909,5.566666666666667,11.096510959,20.326632141,light,moderate,269
ROU.40_1,Vâlcea,County,ROU,Romania,613.7916667,699.2083333,6.9,11.309384788499997,21.0362585715,medium,moderate,269
ROU.3_1,Argeș,County,ROU,Romania,675.0666667,657.1666667,6.300000000000001,10.46031948,20.45765384,light,moderate,239
HRV.5_1,Istarska,County,HRV,Croatia,247.2727273,1054.818182,6.4,6.8971605765,15.158294103500001,light,moderate,329
HRV.19_1,Vukovarsko-Srijemska,County,HRV,Croatia,88.90909091,686.5454545,6.4,14.080345334999997,24.501054425,light,moderate,269
ROU.17_1,Dâmbovița,County,ROU,Romania,350.6,585.2,6.2,12.17106542,22.8526844,light,moderate,269
ROU.32_1,Prahova,County,ROU,Romania,514.6842105,595.8421053,6.800000000000001,11.065126939999999,21.29559956,light,moderate,209
ROU.9_1,Brăila,County,ROU,Romania,17.58823529,469.8823529,7.75,15.085570163,25.071900757,light,moderate,119
ROU.39_1,Tulcea,County,ROU,Romania,53.97142857,417.0285714,7.75,15.6937712245,23.8977372555,light,moderate,119
UZB.5_1,Karakalpakstan,Autononous Region,UZB,Uzbekistan,100.7051672,120.4528875,7.917647058823531,5.362825165,16.315128035,light,high,7.25
JPN.12_1,Hokkaido,Circuit,JPN,Japan,312.9012739,1165.394904,6.765217391304346,10.4655647195,18.2410087605,light,moderate,209
USA.30_1,New Hampshire,State,USA,United States,353.969697,1123.545455,4.640000000000001,3.3286288929999994,15.468516823,light,low,209
BIH.3_1,Repuplika Srpska,Entity,BIH,Bosnia and Herzegovina,613.5490196,1010.676471,5.611111111111112,7.464600173,17.418392707,light,moderate,269
HRV.2_1,Brodsko-Posavska,County,HRV,Croatia,188.8,852.2,6.5,13.519490240000001,23.7635504,light,moderate,269
SRB.6_1,Južno-Banatski,District,SRB,Serbia,96.27777778,641.1111111,6.8,14.205760080000001,24.39533956,light,moderate,239
ROU.21_1,Gorj,County,ROU,Romania,553.88,738.28,6.5,11.974458684999998,21.997045355,light,moderate,239
FRA.13_1,Provence-Alpes-Côte d'Azur,Region,FRA,France,857.1031746,897.6507937,6.922222222222222,3.9951467455000005,13.2222192485,light,moderate,239
ITA.6_1,Emilia-Romagna,Region,ITA,Italy,284.6413043,889.8695652,6.542857142857143,7.6838619885,17.1038722315,light,moderate,269
HRV.9_1,Licko-Senjska,County,HRV,Croatia,737.75,1333.583333,7.6,0.9687540959999996,10.259080804,light,moderate,239
BIH.2_1,Federacija Bosna i Hercegovina,Entity,BIH,Bosnia and Herzegovina,735.0841121,1045.130841,6.233333333333333,3.5455733154999995,13.511574388499998,light,moderate,239
SRB.20_1,Sremski,District,SRB,Serbia,106.0625,659.1875,7.55,14.027983414999998,24.337316505,medium,moderate,239
RUS.1_1,Adygey,Republic,RUS,Russia,503.8529412,1029.529412,6.550000000000001,1.6309805535000006,11.3847925885,light,moderate,269
MNG.15_1,Ömnögovi,Province,MNG,Mongolia,1339.029141,95.61503067,6.84561403508772,15.13900107,27.832057810000002,light,moderate,0.0
USA.51_1,Wyoming,State,USA,United States,1942.905754,344.0744048,7.078021978021979,2.167934894,17.306690574,light,moderate,14.75
USA.33_1,New York,State,USA,United States,324.4216418,1048.692164,5.295121951219513,9.606128769999998,20.44750033,light,moderate,239
USA.46_1,Vermont,State,USA,United States,370.990566,1103.735849,5.0625,11.26859713,22.84294411,light,low,209
FRA.11_1,Occitanie,Region,FRA,France,503.2915254,872.4372881,6.562962962962963,5.766984672,15.205937668,light,moderate,269
ROU.28_1,Mehedinți,County,ROU,Romania,274.2380952,652.7619048,6.4,12.857776395,23.153223564999998,light,moderate,239
RUS.15_1,Dagestan,Republic,RUS,Russia,909.6769231,468.0512821,6.812499999999999,10.665126695,19.314112385,organic,low,119
SRB.2_1,Braničevski,District,SRB,Serbia,288.1111111,681.7222222,6.9,13.055596173000001,22.819548367,medium,moderate,239
ROU.31_1,Olt,County,ROU,Romania,141.4285714,566.1428571,6.7,14.781801315000001,25.291722805,light,moderate,179
ROU.25_1,Ialomița,County,ROU,Romania,43.80952381,496.2857143,7.75,14.68717307,25.177826969999998,light,moderate,149
ROU.15_1,Constanța,County,ROU,Romania,76.55172414,449.2413793,7.5,14.8171516415,23.7245795585,light,moderate,149
ITA.9_1,Liguria,Region,ITA,Italy,568.2083333,1172.666667,6.9,7.487821484,15.161856076,medium,moderate,299
SRB.1_1,Borski,District,SRB,Serbia,358.4,659.8,6.4,9.911686313499999,19.8964336865,light,moderate,269
ROU.18_1,Dolj,County,ROU,Romania,115.9,582.0,7.275,14.65064872,25.06623106,light,moderate,209
ITA.16_1,Toscana,Region,ITA,Italy,354.6153846,919.1208791,6.057142857142857,7.0036732535,15.995237306499998,light,moderate,269
HRV.20_1,Zadarska,County,HRV,Croatia,358.2,987.3333333,7.1,5.519916600000001,15.12381662,light,moderate,269
SRB.7_1,Kolubarski,District,SRB,Serbia,312.5,797.5,4.7,12.841027239999999,23.04493312,medium,low,269
ROU.37_1,Teleorman,County,ROU,Romania,83.43478261,536.1304348,7.2,14.918902225,26.086115255,light,moderate,179
ROU.20_1,Giurgiu,County,ROU,Romania,71.53846154,562.6923077,6.4,14.354061929999999,25.446184969999997,light,moderate,209
ROU.12_1,Călărași,County,ROU,Romania,38.66666667,509.3333333,6.7,14.87985879,25.29608449,light,moderate,149
RUS.25_1,Karachay-Cherkess,Republic,RUS,Russia,1666.25,955.46875,7.1,5.34006627,15.390789049999999,light,moderate,179
SRB.21_1,Šumadijski,District,SRB,Serbia,347.7777778,720.2222222,4.9,12.517078450000001,22.830298470000002,heavy,moderate,239
HRV.14_1,Šibensko-Kninska,County,HRV,Croatia,326.1111111,878.1111111,7.1,4.7303257445,14.0613144115,light,moderate,269
SRB.25_1,Zlatiborski,District,SRB,Serbia,884.6,930.48,4.9,8.900602000000001,18.3828148,heavy,moderate,239
SRB.9_1,Moravički,District,SRB,Serbia,662.8181818,809.2727273,4.9,11.0006882865,20.7933118135,heavy,moderate,239
SRB.23_1,Zaječarski,District,SRB,Serbia,549.1333333,674.2666667,5.9,8.396886685,18.742673375000003,light,moderate,239
BGR.26_1,Vidin,Province,BGR,Bulgaria,345.9166667,626.5,7.2,10.23266378,20.6006864,heavy,low,209
ITA.11_1,Marche,Region,ITA,Italy,415.0540541,826.1621622,6.275,8.695372994,17.575404326,light,moderate,269
BGR.16_1,Ruse,Province,BGR,Bulgaria,148.8181818,575.0909091,6.95,14.745772620000002,25.6223727,light,moderate,179
BGR.3_1,Dobrich,Province,BGR,Bulgaria,189.8421053,498.7894737,7.5,10.512366831,19.605391988999997,light,moderate,179
RUS.20_1,Kabardin-Balkar,Republic,RUS,Russia,1293.102041,766.9591837,6.824999999999999,9.567045917,18.115272902999997,light,moderate,179
RUS.10_1,Chechnya,Republic,RUS,Russia,625.2786885,519.0983607,6.824999999999999,13.3062879975,22.847516882500003,light,moderate,149
ESP.12_1,Galicia,Autonomous Community,ESP,Spain,509.9145299,1458.846154,5.033333333333334,3.351466254,12.22060874,light,moderate,299
SRB.16_1,Raški,District,SRB,Serbia,859.1111111,801.5555556,4.9,9.43400184,19.5115958,heavy,moderate,239
SRB.15_1,Rasinski,District,SRB,Serbia,538.2727273,715.8181818,4.9,11.626436049999999,21.94234605,heavy,moderate,239
SRB.10_1,Nišavski,District,SRB,Serbia,408.0,648.3636364,4.9,9.239081944999999,20.029918195,heavy,moderate,209
BGR.10_1,Montana,Province,BGR,Bulgaria,333.8666667,604.7333333,6.4,13.206559904999999,23.595893314999998,light,moderate,209
BGR.27_1,Vratsa,Province,BGR,Bulgaria,267.8571429,584.7857143,6.4,14.211379955,24.222634245000002,light,moderate,179
RUS.48_1,North Ossetia,Republic,RUS,Russia,1261.931034,813.9310345,7.099999999999999,9.9950465995,18.7779369405,light,moderate,179
UZB.9_1,Navoi,Region,UZB,Uzbekistan,261.8231293,152.553288,7.992307692307692,3.2883601429999993,15.921793933,light,moderate,14.75
ESP.17_1,Principado de Asturias,Autonomous Community,ESP,Spain,679.2926829,1063.780488,6.433333333333333,3.4302826095,12.0478993025,light,moderate,269
ITA.18_1,Umbria,Region,ITA,Italy,477.5454545,738.4242424,6.900000000000001,8.0113947285,16.9633204315,medium,moderate,269
BGR.25_1,Veliko Tarnovo,Province,BGR,Bulgaria,235.1052632,583.1052632,6.95,13.881750035,25.140502605,light,moderate,179
BGR.17_1,Shumen,Province,BGR,Bulgaria,268.3076923,559.7692308,7.5,11.783967325499999,21.701878794499997,light,moderate,179
GEO.1_1,Abkhazia,Autonomous Republic,GEO,Georgia,1031.451613,1549.903226,6.433333333333333,1.4088751659999996,10.759788408,light,moderate,239
USA.16_1,Iowa,State,USA,United States,324.7027972,846.5559441,6.539999999999999,15.145695530000001,26.95513101,light,moderate,239
ESP.3_1,Cantabria,Autonomous Community,ESP,Spain,624.25,969.25,7.6,3.883574822500001,12.8914423475,light,moderate,365
ESP.16_1,País Vasco,Autonomous Community,ESP,Spain,443.2962963,1041.888889,7.6,4.032295679500001,12.8889345725,light,moderate,365
MNE.14_1,Pljevlja,Municipality,MNE,Montenegro,1183.333333,1096.166667,7.6,-0.5676549250000003,8.704111725,light,moderate,209
BGR.23_1,Targovishte,Province,BGR,Bulgaria,339.3,598.9,6.4,13.828936679999998,23.83230372,light,moderate,179
BGR.24_1,Varna,Province,BGR,Bulgaria,187.2857143,530.5,7.5,9.123740635,18.353000585,light,moderate,179
RUS.17_1,Ingush,Republic,RUS,Russia,917.0833333,685.0833333,7.1,11.553791326,20.993458634,light,low,209
CHN.18_1,Liaoning,Province,CHN,China,235.5285714,666.0,6.587755102040818,16.47246076,27.748204920000003,light,moderate,179
ESP.9_1,Comunidad Foral de Navarra,Autonomous Community,ESP,Spain,585.5952381,779.8333333,7.174999999999999,5.405839498999999,14.973787661,light,moderate,269
BGR.9_1,Lovech,Province,BGR,Bulgaria,514.7058824,628.2941176,6.4,12.28689091,22.78456557,light,moderate,179
GEO.9_1,Samegrelo-Zemo Svaneti,Region,GEO,Georgia,1277.96875,1520.875,6.1,5.253346091000001,14.061535185,light,moderate,329
ESP.5_1,Castilla y León,Autonomous Community,ESP,Spain,950.6620879,645.9532967,6.169696969696971,1.32840035,12.288034119999999,light,moderate,179
MNE.12_1,Nikšic,Municipality,MNE,Montenegro,1058.75,1191.125,7.35,1.0971650805,10.3450849935,light,moderate,239
XKO.3_1,Kosovska Mitrovica,District,XKO,Kosovo,841.1428571,787.1428571,4.9,4.8137200159999995,15.168008526,heavy,moderate,209
XKO.5_1,Pristina,District,XKO,Kosovo,769.5,726.625,4.9,5.544527725000001,16.048602655,heavy,moderate,209
SRB.4_1,Jablanički,District,SRB,Serbia,596.5833333,653.75,4.9,8.313304290000001,18.92862919,heavy,moderate,209
BGR.21_1,Sofia,Province,BGR,Bulgaria,930.0,654.1785714,5.800000000000001,9.472639635,19.952689665,heavy,moderate,209
KGZ.3_1,Chüy,Province,KGZ,Kyrgyzstan,2115.539474,466.3157895,7.1,1.2486225820000003,14.126050211999999,light,moderate,89
USA.28_1,Nebraska,State,USA,United States,791.5930233,574.5077519,6.841333333333334,12.538827115,26.978869745,light,moderate,119
ESP.2_1,Aragón,Autonomous Community,ESP,Spain,808.516129,529.188172,7.653333333333331,7.099893815,19.189192345000002,light,moderate,179
FRA.5_1,Corse,Region,FRA,France,603.4375,777.28125,4.9,7.5110544795,14.4383573205,heavy,moderate,269
BGR.19_1,Sliven,Province,BGR,Bulgaria,464.9230769,618.8461538,6.4,9.843367971500001,19.6874779485,light,moderate,179
BGR.2_1,Burgas,Province,BGR,Bulgaria,199.0,570.0,6.400000000000001,6.379199395,15.724490385,light,moderate,179
GEO.8_1,Racha-Lechkhumi-Kvemo Svaneti,Region,GEO,Georgia,1711.904762,1219.047619,7.1,2.642458833499999,11.0179449665,light,moderate,179
KGZ.9_1,Ysyk-Köl,Province,KGZ,Kyrgyzstan,3002.587209,344.6046512,7.099999999999999,2.076624110999999,14.044748811,light,moderate,14.75
PRK.2_1,Hamgyŏng-bukto,Province,PRK,North Korea,638.0508475,714.4576271,7.1,11.883070935,22.271841085,light,moderate,209
USA.36_1,Ohio,State,USA,United States,270.9474836,978.0700219,6.015789473684211,13.554876275000002,24.743520225,light,moderate,239
USA.22_1,Massachusetts,State,USA,United States,166.443038,1174.151899,4.1000000000000005,1.7477987170000002,13.108666057,light,low,239
ESP.6_1,Cataluña,Autonomous Community,ESP,Spain,655.4206349,719.8015873,7.354545454545454,7.974815459999999,18.1466639,light,moderate,239
ITA.8_1,Lazio,Region,ITA,Italy,410.25,704.5,6.540000000000001,6.955559064000001,15.903304176,medium,moderate,269
ITA.1_1,Abruzzo,Region,ITA,Italy,794.6190476,767.2142857,6.900000000000001,7.2025277195,15.439116540499999,medium,moderate,239
MNE.9_1,Kolašin,Municipality,MNE,Montenegro,1268.333333,1145.666667,4.9,-0.9744797999999997,8.4791732,heavy,moderate,209
BGR.5_1,Grad Sofiya,Province,BGR,Bulgaria,830.8333333,635.8333333,6.4,9.89083204,20.89739886,light,moderate,209
BGR.14_1,Plovdiv,Province,BGR,Bulgaria,530.75,586.7916667,7.2,11.185527500000003,22.0790641,heavy,low,179
BGR.22_1,Stara Zagora,Province,BGR,Bulgaria,382.9473684,599.4736842,7.2,10.016292575,21.131431585,heavy,low,179
GEO.7_1,Mtskheta-Mtianeti,Region,GEO,Georgia,1781.0,913.1481481,7.1,6.475532412,15.700973508,light,moderate,209
KGZ.8_1,Talas,Province,KGZ,Kyrgyzstan,2186.666667,508.3333333,7.1,-2.3222152639999996,11.564020295999999,light,moderate,89
CHN.5_1,Gansu,Province,CHN,China,2093.488606,306.3813673,7.513846153846155,10.056848549999998,23.47946733,light,moderate,22.25
ESP.15_1,La Rioja,Autonomous Community,ESP,Spain,854.45,557.25,7.6,5.615287955,16.399200005,light,moderate,149
ALB.10_1,Shkodër,County,ALB,Albania,692.2142857,1331.214286,7.1,2.5663381505,12.1794775075,light,moderate,209
XKO.6_1,Prizren,District,XKO,Kosovo,963.0,873.125,4.1,-1.0554087069999998,9.087063783,light,high,209
BGR.8_1,Kyustendil,Province,BGR,Bulgaria,990.9166667,603.25,5.65,7.714800874999999,19.041475885,light,moderate,209
BGR.11_1,Pazardzhik,Province,BGR,Bulgaria,854.9411765,605.8235294,6.9,9.61318768,20.0420677,medium,moderate,179
BGR.28_1,Yambol,Province,BGR,Bulgaria,202.2666667,578.9333333,7.2,5.813535345,16.704575435000002,heavy,low,179
GEO.11_1,Shida Kartli,Region,GEO,Georgia,1333.5,873.375,7.1,6.104597681,15.384614819,light,moderate,239
TKM.6_1,Tashauz,Province,TKM,Turkmenistan,90.07446809,106.7163121,8.05,5.218476610000001,17.45056625,heavy,high,7.25
CHN.10_1,Hebei,Province,CHN,China,555.3684951,484.8171589,6.754098360655738,16.55769907,28.63309335,light,moderate,119
USA.14_1,Illinois,State,USA,United States,190.7692308,983.8111888,6.293877551020408,13.40250477,24.833941770000003,light,moderate,269
ALB.8_1,Kukës,County,ALB,Albania,994.0,1045.4,6.4,-1.0676156349999997,8.876483215,light,moderate,239
GEO.4_1,Imereti,Region,GEO,Georgia,651.5,1295.875,6.1,2.971405786,12.24032244,light,moderate,269
GEO.5_1,Kakheti,Region,GEO,Georgia,901.3478261,702.1521739,6.9,10.4282158985,20.2416520615,light,moderate,209
KGZ.5_1,Naryn,Province,KGZ,Kyrgyzstan,3083.353933,329.3370787,7.168749999999999,0.6819524159999997,13.545864776,light,moderate,89
TKM.3_1,Balkan,Province,TKM,Turkmenistan,113.877193,148.4230019,7.969999999999999,6.209592185,16.955619714999997,light,moderate,7.25
UZB.14_1,Tashkent,Region,UZB,Uzbekistan,1340.932203,560.7118644,7.65,-0.1915350999999994,12.03945128,light,moderate,119
USA.39_1,Pennsylvania,State,USA,United States,385.248366,1067.261438,5.018918918918919,12.435326129999998,23.979503809999997,light,moderate,239
BGR.1_1,Blagoevgrad,Province,BGR,Bulgaria,1049.5,582.7142857,6.4,6.641893175,17.091452045,light,moderate,179
BGR.6_1,Haskovo,Province,BGR,Bulgaria,243.2,583.45,6.4,3.419023130000001,14.26978212,light,moderate,179
TUR.50_1,Kirklareli,Province,TUR,Turkey,262.9230769,608.6538462,6.4,1.3873620639999995,10.776809406,light,moderate,179
KGZ.4_1,Jalal-Abad,Province,KGZ,Kyrgyzstan,2056.515385,536.3153846,7.199999999999999,-1.9183568180000004,11.528083932000001,light,moderate,89
USA.5_1,California,State,USA,United States,860.4664005,556.9334664,6.21060606060606,0.5124580429999996,15.732088373,light,moderate,119
USA.29_1,Nevada,State,USA,United States,1691.179393,248.2437902,6.576767676767676,-1.2916840729999999,15.067076997000001,light,moderate,7.25
USA.45_1,Utah,State,USA,United States,1838.603865,301.3285024,7.222058823529412,5.567249434999999,20.976844964999998,light,moderate,14.75
USA.7_1,Connecticut,State,USA,United States,143.673913,1224.086957,4.1,3.2842284830000006,14.437950273000002,light,low,239
USA.40_1,Rhode Island,State,USA,United States,81.0,1230.727273,4.1,-3.65311462,7.0654552200000005,light,low,239
PRT.5_1,Bragança,District,PRT,Portugal,624.75,1037.214286,7.1,1.8640923140000005,11.987539064,light,moderate,239
ITA.12_1,Molise,Region,ITA,Italy,521.3888889,591.6111111,4.9,7.0619042499999995,14.69490585,heavy,moderate,239
ITA.2_1,Apulia,Region,ITA,Italy,194.4366197,496.7746479,6.666666666666667,9.385401,17.849010399999997,light,moderate,269
ALB.9_1,Lezhë,County,ALB,Albania,436.75,1260.0,8.0,2.2058193829999997,12.336138143,medium,moderate,299
BGR.20_1,Smolyan,Province,BGR,Bulgaria,1145.142857,663.2142857,6.9,5.512396975500001,14.985026104500001,medium,moderate,179
TUR.28_1,Edirne,Province,TUR,Turkey,121.6521739,617.8695652,6.4,2.4040932365000005,11.8979876235,light,moderate,179
TUR.46_1,Kastamonu,Province,TUR,Turkey,1041.944444,639.2222222,6.116666666666666,4.056577615,14.079917985,light,moderate,179
TUR.70_1,Sinop,Province,TUR,Turkey,708.875,672.7083333,7.6,2.6712170669999997,11.377722925,light,moderate,149
UZB.7_1,Khorezm,Region,UZB,Uzbekistan,110.9642857,112.9642857,0.0,7.6286629249999995,20.045002314999998,wide,high,7.25
PRK.13_1,Ryanggang,Province,PRK,North Korea,1319.37037,824.9259259,7.1,8.84510929,21.44239451,light,moderate,179
USA.15_1,Indiana,State,USA,United States,228.5877437,1037.657382,6.321875000000001,12.608000805,24.025364055,light,moderate,269
PRT.4_1,Braga,District,PRT,Portugal,373.8461538,1414.923077,5.3,4.001436085,12.950762223,light,moderate,329
PRT.19_1,Vila Real,District,PRT,Portugal,656.6666667,1300.333333,5.3,2.3890797735,11.4633711205,light,moderate,269
ALB.2_1,Dibër,County,ALB,Albania,982.4444444,1085.666667,6.4,-2.350252218,7.696138952,light,moderate,209
MKD.47_1,Mavrovo and Rostuša,Municipality,MKD,Macedonia,1530.25,1034.75,4.9,-5.71994045,4.1318819499999995,heavy,moderate,209
MKD.46_1,Makedonski Brod,Municipality,MKD,Macedonia,1029.0,711.6666667,7.6,-0.8479633149999994,9.742436715,light,moderate,179
BGR.7_1,Kardzhali,Province,BGR,Bulgaria,452.5833333,604.75,6.4,2.762853873,12.992216193,light,moderate,179
GEO.2_1,Ajaria,Autonomous Republic,GEO,Georgia,1164.5,1480.0,7.1,2.3483629165,11.4818953995,light,moderate,269
GEO.10_1,Samtskhe-Javakheti,Region,GEO,Georgia,1883.652174,775.173913,7.249999999999999,5.6877376425,15.6036023775,light,moderate,209
GEO.12_1,Tbilisi,Independent City,GEO,Georgia,647.0,565.0,7.7,10.702549949999998,20.73565005,light,moderate,209
GEO.6_1,Kvemo Kartli,Region,GEO,Georgia,1125.125,639.5833333,7.1,8.714354365,19.104293034999998,light,moderate,179
AZE.9_1,Shaki-Zaqatala,Region,AZE,Azerbaijan,788.3636364,620.8484848,6.166666666666667,10.346908935,19.892184105,light,moderate,149
AZE.8_1,Quba-Khachmaz,Region,AZE,Azerbaijan,994.4137931,467.5517241,6.4,6.295515315,14.637517705,light,moderate,149
PRK.1_1,Chagang-do,Province,PRK,North Korea,806.1846154,965.4153846,7.099999999999999,12.483372280000001,24.94041228,light,moderate,209
GRC.6_1,Macedonia and Thrace,Decentralized administration,GRC,Greece,357.0,523.784,6.5600000000000005,3.0489849385000003,12.8365710735,light,moderate,179
TUR.67_1,Samsun,Province,TUR,Turkey,539.3243243,623.9189189,6.800000000000001,5.736464307,14.101663807,light,moderate,209
TUR.9_1,Ardahan,Province,TUR,Turkey,2126.578947,696.8421053,7.1,4.611746854999999,16.229404725,light,moderate,149
PRT.15_1,Porto,District,PRT,Portugal,254.6666667,1325.444444,5.3,4.4868323055,13.414174494500001,light,moderate,299
ITA.5_1,Campania,Region,ITA,Italy,439.0909091,802.1818182,5.75,6.667074632,14.718052408,medium,moderate,269
ALB.11_1,Tiranë,County,ALB,Albania,275.2,1103.6,6.4,2.7880159399999993,13.27651614,light,moderate,299
MKD.57_1,Prilep,Municipality,MKD,Macedonia,774.0,512.8,4.9,3.50892408,15.17858408,heavy,moderate,179
TUR.73_1,Tekirdag,Province,TUR,Turkey,151.92,629.36,6.933333333333334,2.6237074,11.488638976,heavy,moderate,209
TUR.40_1,Istanbul,Province,TUR,Turkey,112.6842105,718.3684211,6.4,3.9267231315,11.684159984499999,light,moderate,209
TUR.81_1,Zinguldak,Province,TUR,Turkey,451.8571429,820.1428571,5.1,2.2547035104999997,10.9811036175,light,moderate,209
TUR.43_1,Karabük,Province,TUR,Turkey,924.8333333,701.5,5.1,-2.8784974500000002,7.3011741500000005,light,moderate,179
TUR.10_1,Artvin,Province,TUR,Turkey,1550.172414,916.1724138,7.099999999999999,2.884785868,13.008776628,light,moderate,209
AZE.4_1,Ganja-Qazakh,Region,AZE,Azerbaijan,751.8837209,475.1162791,7.1,11.101113275,21.270735145,light,moderate,149
UZB.2_1,Bukhoro,Region,UZB,Uzbekistan,208.6078431,128.620915,8.0,1.7467300119999996,15.395296001999998,light,high,14.75
UZB.8_1,Namangan,Region,UZB,Uzbekistan,992.3793103,313.3103448,7.1,2.7736204309999994,15.196713411,light,moderate,119
JPN.3_1,Aomori,Prefecture,JPN,Japan,220.3142857,1293.314286,6.733333333333333,16.114329043,23.373779337,light,moderate,239
USA.31_1,New Jersey,State,USA,United States,72.22972973,1175.594595,5.05,15.58876458,26.80225982,light,moderate,269
ESP.4_1,Castilla-La Mancha,Autonomous Community,ESP,Spain,830.6755853,443.5083612,7.189285714285712,3.748087685,16.494342494999998,light,moderate,179
ITA.14_1,Sardegna,Autonomous Region,ITA,Italy,339.8369565,625.3913043,7.0,8.4148984115,16.3503907085,light,moderate,239
ALB.4_1,Elbasan,County,ALB,Albania,684.5714286,1032.785714,6.4,0.8735618869999993,11.313481027,light,moderate,209
TUR.24_1,Çorum,Province,TUR,Turkey,984.2708333,493.375,7.983333333333332,6.67519201,18.48803633,light,low,119
TKM.4_1,Chardzhou,Province,TKM,Turkmenistan,231.8,154.4416667,8.1,1.5980883780000008,15.957338658000001,light,moderate,14.75
PRT.20_1,Viseu,District,PRT,Portugal,538.4,1417.6,5.3,2.9874799999999997,12.24826696,light,moderate,269
PRT.10_1,Guarda,District,PRT,Portugal,691.0,1130.714286,5.3,2.6342671545,11.8743595215,light,moderate,269
ESP.8_1,Comunidad de Madrid,Autonomous Community,ESP,Spain,850.8666667,465.8333333,5.75,3.09252696,14.351850939999999,heavy,moderate,179
ITA.3_1,Basilicata,Region,ITA,Italy,544.7179487,663.9487179,5.65,6.7072082045000005,14.4596959555,light,moderate,239
TUR.52_1,Kocaeli,Province,TUR,Turkey,241.1538462,779.6923077,6.4,3.0270789114999994,11.7532580425,light,moderate,239
TUR.66_1,Sakarya,Province,TUR,Turkey,422.6190476,720.1904762,7.0,1.297795057,10.444033571,light,moderate,209
TUR.23_1,Çankiri,Province,TUR,Turkey,1164.034483,528.0344828,7.3,2.7256064689999997,14.571171999,light,moderate,119
TUR.63_1,Ordu,Province,TUR,Turkey,895.36,748.0,5.1,4.785685504,13.61001108,light,moderate,179
TUR.75_1,Trabzon,Province,TUR,Turkey,1149.3,850.15,5.1,5.858752325,14.753297855,light,moderate,149
TUR.65_1,Rize,Province,TUR,Turkey,1640.153846,1007.692308,5.1,2.7717660735000003,12.0757891885,light,moderate,119
TUR.45_1,Kars,Province,TUR,Turkey,1990.538462,511.6923077,7.1,2.9064461859999993,15.147781475999999,light,moderate,119
ARM.8_1,Shirak,Province,ARM,Armenia,2006.0,580.9166667,7.7,2.82202996,13.64416659,light,moderate,119
ARM.7_1,Lori,Province,ARM,Armenia,1778.357143,637.5,7.1,5.137717165000001,15.981405735,light,moderate,149
UZB.4_1,Jizzakh,Region,UZB,Uzbekistan,642.3414634,352.0,8.2,2.466899099999999,14.65879652,light,low,89
KGZ.7_1,Osh,Province,KGZ,Kyrgyzstan,2809.448598,441.0841121,7.199999999999999,-1.26363628,11.64964879,light,moderate,89
PRK.3_1,Hamgyŏng-namdo,Province,PRK,North Korea,766.2714286,905.0428571,7.05,11.902782955000001,23.287665625000002,light,moderate,209
USA.6_1,Colorado,State,USA,United States,2088.886905,421.6954365,6.952380952380953,6.975257005,23.502813555,light,moderate,7.25
ALB.5_1,Fier,County,ALB,Albania,74.0,963.375,6.4,4.209625695,15.030811855,light,moderate,299
ALB.7_1,Korçë,County,ALB,Albania,1141.181818,916.4545455,7.6,1.4739958364999994,11.394273181500001,light,moderate,179
GRC.5_1,Epirus and Western Macedonia,Decentralized administration,GRC,Greece,797.0422535,839.943662,7.150000000000001,1.909540304,12.247136594,light,moderate,209
TUR.19_1,Bolu,Province,TUR,Turkey,1220.466667,582.4333333,7.0,-4.264669018,5.7412322520000005,light,moderate,149
